"SKU*","Parent SKU","Name","Subtitle","Brand","Active","Approved","Virtual","RRP","Cost Price","Price (Default)","Default Purchase Price","Tax Free Item","Description","Category","UPC/EAN","UPC/EAN 1","UPC/EAN 2","UPC/EAN 3","Height (Shipping)","Cubic (Shipping)","Width (Shipping)","Selling Unit of Measure","SEO Meta Keywords","Length (Shipping)","Weight (shipping)","Shipping Category","SEO Meta Description","SEO Page Title","Specific Type 1","Specific Value 1","Specific Type 2","Specific Value 2","Custom Label/Code","Split for Warehouse Picking","Handling Time (days)","Kit Components","pdf2","Pick Zone","Upsell Products","Editable Kits","Sort Order 2","Sort Order 1","Promotion Price","Supplier Product Name","Enquire Now","Tax Inclusive","Bullet points","Specific Type 3","Tax Category","pdf3","Promotion Start Date","Service Item","Incoming Qty","Lead Time","Promotion Expiry Date","Preorder Qty","Date Added","Short Description","Primary Supplier","Supplier Item Code","Date Of Arrival","Youtube Video ID","Promotion ID","Display Template","Price (A)","Specific Value 3","Price (B)","Price (C)","Price (D)","Price (E)","Price (F)","ePID for eBay United States","ePID for eBay Canada (English)","ePID for eBay UK","ePID for eBay Australia","ePID for eBay Germany","Qty In Stock (DE Water Products)"
"5040_5045","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 125mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","5063.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","125mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","5063.00","","","","","","","","","","","",""
"5040_5046","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 150mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","6074.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","150mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","6074.00","","","","","","","","","","","",""
"5040_5047","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 200mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","7545.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","200mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","7545.00","","","","","","","","","","","",""
"5040_5048","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 250mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","11475.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","250mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","11475.00","","","","","","","","","","","",""
"5040_5049","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 300mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","17280.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","300mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","17280.00","","","","","","","","","","","",""
"5040_5050","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 350mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","20925.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","350mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","20925.00","","","","","","","","","","","",""
"5040_5051","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 400mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","25313.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","400mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","25313.00","","","","","","","","","","","",""
"5040_5052","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 450mm]","","Simplex Basket Strainer 316 SS Flanged","n","n","n","0.00","0.00000000","1349.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","450mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: CF8M/316SS</li><li>Pressure Range: 0-20 BAR</li><li>Mesh: 1mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; CF8M, Strainer material; 316SS;","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
"5040_5053","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 500mm]","","Simplex Basket Strainer 316 SS Flanged","n","n","n","0.00","0.00000000","1349.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","500mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: CF8M/316SS</li><li>Pressure Range: 0-20 BAR</li><li>Mesh: 1mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; CF8M, Strainer material; 316SS;","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
"5040_5054","SBS316-TE","Simplex Basket Strainer 316 SS - Flanged Table E [Size - please check product sizing before ordering: 600mm]","","Simplex Basket Strainer 316 SS Flanged","n","n","n","0.00","0.00000000","1349.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","600mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: CF8M/316SS</li><li>Pressure Range: 0-20 BAR</li><li>Mesh: 1mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; CF8M, Strainer material; 316SS;","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
"5055_5058","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 80mm DN80 (3"") Nominal Bore sizing]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","2599.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","80mm DN80 (3"") Nominal Bore sizing","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","2599.00","","","","","","","","","","","",""
"5055_5059","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 100mm DN100 (4"") Nominal Bore sizing]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","4049.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","100mm DN100 (4"") Nominal Bore sizing","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","4049.00","","","","","","","","","","","",""
"5055_5060","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 125mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","5063.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","125mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","5063.00","","","","","","","","","","","",""
"5055_5061","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 150mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","6074.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","150mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","6074.00","","","","","","","","","","","",""
"5055_5062","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 200mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","7545.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","200mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","7545.00","","","","","","","","","","","",""
"5055_5063","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 250mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","11475.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","250mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","11475.00","","","","","","","","","","","",""
"5055_5064","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 300mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","17280.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","300mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","17280.00","","","","","","","","","","","",""
"5055_5065","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 350mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","20925.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","350mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","20925.00","","","","","","","","","","","",""
"5055_5066","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 400mm]","","Simplex Basket Strainer 316 SS Flanged","y","y","n","0.00","0.00000000","25313.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table D","Size - please check product sizing before ordering","400mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: 316SS</li><li>Pressure Range: 0-16 BAR</li><li>Mesh: 3mm</li></ul>","","","","0000-00-00 00:00:00","n","0","12 to 14 weeks","0000-00-00 00:00:00","0","2021-04-30 00:00:00","Body material; 316ss, Strainer material; 316SS; Mesh size 3mm","","","0000-00-00","","","","25313.00","","","","","","","","","","","",""
"5055_5067","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 450mm]","","Simplex Basket Strainer 316 SS Flanged","n","n","n","0.00","0.00000000","1349.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","450mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: CF8M/316SS</li><li>Pressure Range: 0-20 BAR</li><li>Mesh: 1mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 19:10:05","Body material; CF8M, Strainer material; 316SS;","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
"5055_5068","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 500mm]","","Simplex Basket Strainer 316 SS Flanged","n","n","n","0.00","0.00000000","1349.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","500mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: CF8M/316SS</li><li>Pressure Range: 0-20 BAR</li><li>Mesh: 1mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 19:10:07","Body material; CF8M, Strainer material; 316SS;","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
"5055_5069","SBS316-TD_","Simplex Basket Strainer 316 SS - Flanged Table D AS2129 [Size - please check product sizing before ordering: 600mm]","","Simplex Basket Strainer 316 SS Flanged","n","n","n","0.00","0.00000000","1349.00","0.00000000","n","","Strainers;Strainers > Simplex Basket Strainer","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Simplex Basket Strainer 316 SS - Flanged Table E","Size - please check product sizing before ordering","600mm","","","","n","0","","","","","n","0","0","","","n","n","<ul><li>Size From: 50mm</li><li>Body: CF8M/316SS</li><li>Pressure Range: 0-20 BAR</li><li>Mesh: 1mm</li></ul>","","","","0000-00-00 00:00:00","n","0","5 weeks","0000-00-00 00:00:00","0","2021-04-30 19:10:09","Body material; CF8M, Strainer material; 316SS;","","","0000-00-00","","","","1349.00","","","","","","","","","","","",""
